"","unitid","instnm","semester","quarter","year"
"3477",152080,"University of Notre Dame",1,0,2010
"3478",152248,"PURDUE UNIVERSITY CALUMET CAMPUS",1,0,1991
"3479",152248,"PURDUE UNIVERSITY CALUMET CAMPUS",1,0,1992
"3480",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,1993
"3481",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,1995
"3482",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,1996
"3483",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,1997
"3484",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,1998
"3485",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,1999
"3486",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,2000
"3487",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,2001
"3488",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,2002
"3489",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,2003
"3490",152248,"PURDUE UNIVERSITY-CALUMET CAMPUS",1,0,2004
"3491",152248,"Purdue University-Calumet Campus",1,0,2005
"3492",152248,"Purdue University-Calumet Campus",1,0,2006
"3493",152248,"Purdue University-Calumet Campus",1,0,2007
"3494",152248,"Purdue University-Calumet Campus",1,0,2008
"3495",152248,"Purdue University-Calumet Campus",1,0,2009
"3496",152248,"Purdue University-Calumet Campus",1,0,2010
"3497",152363,"SAINT JOSEPH'S COLLEGE",1,0,1991
"3498",152363,"SAINT JOSEPH'S COLLEGE",1,0,1992
"3499",152363,"SAINT JOSEPHS COLLEGE",1,0,1993
"3500",152363,"SAINT JOSEPHS COLLEGE",1,0,1995
"3501",152363,"SAINT JOSEPHS COLLEGE",1,0,1996
"3502",152363,"SAINT JOSEPHS COLLEGE",1,0,1997
"3503",152363,"SAINT JOSEPHS COLLEGE",1,0,1998
"3504",152363,"SAINT JOSEPHS COLLEGE",1,0,1999
"3505",152363,"SAINT JOSEPHS COLLEGE",1,0,2000
"3506",152363,"SAINT JOSEPHS COLLEGE",1,0,2001
"3507",152363,"SAINT JOSEPHS COLLEGE",1,0,2002
"3508",152363,"SAINT JOSEPHS COLLEGE",1,0,2003
"3509",152363,"SAINT JOSEPHS COLLEGE",1,0,2004
"3510",152363,"Saint Josephs College",1,0,2005
"3511",152363,"Saint Josephs College",1,0,2006
"3512",152363,"Saint Josephs College",1,0,2007
"3513",152363,"Saint Josephs College",1,0,2008
"3514",152363,"Saint Josephs College",1,0,2009
"3515",152363,"Saint Josephs College",1,0,2010
"3516",152530,"TAYLOR UNIVERSITY",1,0,1991
"3517",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,1992
"3518",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,1993
"3519",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,1995
"3520",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,1996
"3521",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,1997
"3522",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,1998
"3523",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,1999
"3524",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,2000
"3525",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,2001
"3526",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,2002
"3527",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,2003
"3528",152530,"TAYLOR UNIVERSITY-UPLAND",1,0,2004
"3529",152530,"Taylor University-Upland",1,0,2005
"3530",152530,"Taylor University",1,0,2006
"3531",152530,"Taylor University",1,0,2007
"3532",152530,"Taylor University",1,0,2008
"3533",152530,"Taylor University",1,0,2009
"3534",152530,"Taylor University",1,0,2010
"3535",152600,"VALPARAISO UNIVERSITY",1,0,1991
"3536",152600,"VALPARAISO UNIVERSITY",1,0,1992
"3537",152600,"VALPARAISO UNIVERSITY",1,0,1993
"3538",152600,"VALPARAISO UNIVERSITY",1,0,1995
"3539",152600,"VALPARAISO UNIVERSITY",1,0,1996
"3540",152600,"VALPARAISO UNIVERSITY",1,0,1997
"3541",152600,"VALPARAISO UNIVERSITY",1,0,1998
"3542",152600,"VALPARAISO UNIVERSITY",1,0,1999
"3543",152600,"VALPARAISO UNIVERSITY",1,0,2000
"3544",152600,"VALPARAISO UNIVERSITY",1,0,2001
"3545",152600,"VALPARAISO UNIVERSITY",1,0,2002
"3546",152600,"VALPARAISO UNIVERSITY",1,0,2003
"3547",152600,"VALPARAISO UNIVERSITY",1,0,2004
"3548",152600,"Valparaiso University",1,0,2005
"3549",152600,"Valparaiso University",1,0,2006
"3550",152600,"Valparaiso University",1,0,2007
"3551",152600,"Valparaiso University",1,0,2008
"3552",152600,"Valparaiso University",1,0,2009
"3553",152600,"Valparaiso University",1,0,2010
"3554",153001,"BUENA VISTA COLLEGE",1,0,1991
"3555",153001,"BUENA VISTA COLLEGE",1,0,1992
"3556",153001,"BUENA VISTA COLLEGE",1,0,1993
"3557",153001,"BUENA VISTA UNIVERSITY",1,0,1995
"3558",153001,"BUENA VISTA UNIVERSITY",1,0,1996
"3559",153001,"BUENA VISTA UNIVERSITY",1,0,1997
"3560",153001,"BUENA VISTA UNIVERSITY",1,0,1998
"3561",153001,"BUENA VISTA UNIVERSITY",1,0,1999
"3562",153001,"BUENA VISTA UNIVERSITY",1,0,2000
"3563",153001,"BUENA VISTA UNIVERSITY",1,0,2001
"3564",153001,"BUENA VISTA UNIVERSITY",1,0,2002
"3565",153001,"BUENA VISTA UNIVERSITY",1,0,2003
"3566",153001,"BUENA VISTA UNIVERSITY",1,0,2004
"3567",153001,"Buena Vista University",1,0,2005
"3568",153001,"Buena Vista University",1,0,2006
"3569",153001,"Buena Vista University",1,0,2007
"3570",153001,"Buena Vista University",1,0,2008
"3571",153001,"Buena Vista University",1,0,2009
"3572",153001,"Buena Vista University",1,0,2010
"3573",153108,"CENTRAL UNIVERSITY OF IOWA",0,1,1991
"3574",153108,"CENTRAL UNIVERSITY OF IOWA",0,1,1992
"3575",153108,"CENTRAL UNIVERSITY OF IOWA",0,1,1993
"3576",153108,"CENTRAL COLLEGE",0,1,1995
"3577",153108,"CENTRAL COLLEGE",1,0,1996
"3578",153108,"CENTRAL COLLEGE",1,0,1997
"3579",153108,"CENTRAL COLLEGE",1,0,1998
"3580",153108,"CENTRAL COLLEGE",1,0,1999
"3581",153108,"CENTRAL COLLEGE",1,0,2000
"3582",153108,"CENTRAL COLLEGE",1,0,2001
"3583",153108,"CENTRAL COLLEGE",1,0,2002
"3584",153108,"CENTRAL COLLEGE",1,0,2003
"3585",153108,"CENTRAL COLLEGE",1,0,2004
"3586",153108,"Central College",1,0,2005
"3587",153108,"Central College",1,0,2006
"3588",153108,"Central College",1,0,2007
"3589",153108,"Central College",1,0,2008
"3590",153108,"Central College",1,0,2009
"3591",153108,"Central College",1,0,2010
"3592",153269,"DRAKE UNIVERSITY",1,0,1991
"3593",153269,"DRAKE UNIVERSITY",1,0,1992
"3594",153269,"DRAKE UNIVERSITY",1,0,1993
"3595",153269,"DRAKE UNIVERSITY",1,0,1995
"3596",153269,"DRAKE UNIVERSITY",1,0,1996
"3597",153269,"DRAKE UNIVERSITY",1,0,1997
"3598",153269,"DRAKE UNIVERSITY",1,0,1998
"3599",153269,"DRAKE UNIVERSITY",1,0,1999
"3600",153269,"DRAKE UNIVERSITY",1,0,2000
"3601",153269,"DRAKE UNIVERSITY",1,0,2001
"3602",153269,"DRAKE UNIVERSITY",1,0,2002
"3603",153269,"DRAKE UNIVERSITY",1,0,2003
"3604",153269,"DRAKE UNIVERSITY",1,0,2004
"3605",153269,"Drake University",1,0,2005
"3606",153269,"Drake University",1,0,2006
"3607",153269,"Drake University",1,0,2007
"3608",153269,"Drake University",1,0,2008
"3609",153269,"Drake University",1,0,2009
"3610",153269,"Drake University",1,0,2010
"3611",153384,"GRINNELL COLLEGE",1,0,1991
"3612",153384,"GRINNELL COLLEGE",1,0,1992
"3613",153384,"GRINNELL COLLEGE",1,0,1993
"3614",153384,"GRINNELL COLLEGE",1,0,1995
"3615",153384,"GRINNELL COLLEGE",1,0,1996
"3616",153384,"GRINNELL COLLEGE",1,0,1997
"3617",153384,"GRINNELL COLLEGE",1,0,1998
"3618",153384,"GRINNELL COLLEGE",1,0,1999
"3619",153384,"GRINNELL COLLEGE",1,0,2000
"3620",153384,"GRINNELL COLLEGE",1,0,2001
"3621",153384,"GRINNELL COLLEGE",1,0,2002
"3622",153384,"GRINNELL COLLEGE",1,0,2003
"3623",153384,"GRINNELL COLLEGE",1,0,2004
"3624",153384,"Grinnell College",1,0,2005
"3625",153384,"Grinnell College",1,0,2006
"3626",153384,"Grinnell College",1,0,2007
"3627",153384,"Grinnell College",1,0,2008
"3628",153384,"Grinnell College",1,0,2009
"3629",153384,"Grinnell College",1,0,2010
"3630",153603,"IOWA STATE UNIVERSITY",1,0,1991
"3631",153603,"IOWA STATE UNIVERSITY",1,0,1992
"3632",153603,"IOWA STATE UNIVERSITY",1,0,1993
"3633",153603,"IOWA STATE UNIVERSITY",1,0,1995
"3634",153603,"IOWA STATE UNIVERSITY",1,0,1996
"3635",153603,"IOWA STATE UNIVERSITY",1,0,1997
"3636",153603,"IOWA STATE UNIVERSITY",1,0,1998
"3637",153603,"IOWA STATE UNIVERSITY",1,0,1999
"3638",153603,"IOWA STATE UNIVERSITY",1,0,2000
"3639",153603,"IOWA STATE UNIVERSITY",1,0,2001
"3640",153603,"IOWA STATE UNIVERSITY",1,0,2002
"3641",153603,"IOWA STATE UNIVERSITY",1,0,2003
"3642",153603,"IOWA STATE UNIVERSITY",1,0,2004
"3643",153603,"Iowa State University",1,0,2005
"3644",153603,"Iowa State University",1,0,2006
"3645",153603,"Iowa State University",1,0,2007
"3646",153603,"Iowa State University",1,0,2008
"3647",153603,"Iowa State University",1,0,2009
"3648",153603,"Iowa State University",1,0,2010
"3649",153834,"LUTHER COLLEGE",1,0,1991
"3650",153834,"LUTHER COLLEGE",1,0,1992
"3651",153834,"LUTHER COLLEGE",1,0,1993
"3652",153834,"LUTHER COLLEGE",1,0,1995
"3653",153834,"LUTHER COLLEGE",1,0,1996
"3654",153834,"LUTHER COLLEGE",1,0,1997
"3655",153834,"LUTHER COLLEGE",1,0,1998
"3656",153834,"LUTHER COLLEGE",1,0,1999
"3657",153834,"LUTHER COLLEGE",1,0,2000
"3658",153834,"LUTHER COLLEGE",1,0,2001
"3659",153834,"LUTHER COLLEGE",1,0,2002
"3660",153834,"LUTHER COLLEGE",1,0,2003
"3661",153834,"LUTHER COLLEGE",1,0,2004
"3662",153834,"Luther College",1,0,2005
"3663",153834,"Luther College",1,0,2006
"3664",153834,"Luther College",1,0,2007
"3665",153834,"Luther College",1,0,2008
"3666",153834,"Luther College",1,0,2009
"3667",153834,"Luther College",1,0,2010
"3668",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1991
"3669",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1992
"3670",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1993
"3671",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1995
"3672",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1996
"3673",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1997
"3674",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1998
"3675",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,1999
"3676",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,2000
"3677",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,2001
"3678",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,2002
"3679",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,2003
"3680",154095,"UNIVERSITY OF NORTHERN IOWA",1,0,2004
"3681",154095,"University of Northern Iowa",1,0,2005
"3682",154095,"University of Northern Iowa",1,0,2006
"3683",154095,"University of Northern Iowa",1,0,2007
"3684",154095,"University of Northern Iowa",1,0,2008
"3685",154095,"University of Northern Iowa",1,0,2009
"3686",154095,"University of Northern Iowa",1,0,2010
"3687",155089,"FRIENDS UNIVERSITY",1,0,1991
"3688",155089,"FRIENDS UNIVERSITY",1,0,1992
"3689",155089,"FRIENDS UNIVERSITY",1,0,1993
"3690",155089,"FRIENDS UNIVERSITY",1,0,1995
"3691",155089,"FRIENDS UNIVERSITY",1,0,1996
"3692",155089,"FRIENDS UNIVERSITY",1,0,1997
"3693",155089,"FRIENDS UNIVERSITY",1,0,1998
"3694",155089,"FRIENDS UNIVERSITY",1,0,1999
"3695",155089,"FRIENDS UNIVERSITY",1,0,2000
"3696",155089,"FRIENDS UNIVERSITY",1,0,2001
"3697",155089,"FRIENDS UNIVERSITY",1,0,2002
"3698",155089,"FRIENDS UNIVERSITY",1,0,2003
"3699",155089,"FRIENDS UNIVERSITY",1,0,2004
"3700",155089,"Friends University",1,0,2005
"3701",155089,"Friends University",1,0,2006
"3702",155089,"Friends University",1,0,2007
"3703",155089,"Friends University",1,0,2008
"3704",155089,"Friends University",1,0,2009
"3705",155089,"Friends University",1,0,2010
"3706",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1991
"3707",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1992
"3708",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1993
"3709",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1995
"3710",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1996
"3711",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1997
"3712",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1998
"3713",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,1999
"3714",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,2000
"3715",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,2001
"3716",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,2002
"3717",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,2003
"3718",155317,"UNIVERSITY OF KANSAS MAIN CAMPUS",1,0,2004
"3719",155317,"University of Kansas Main Campus",1,0,2005
"3720",155317,"University of Kansas Main Campus",1,0,2006
"3721",155317,"University of Kansas",1,0,2007
"3722",155317,"University of Kansas",1,0,2008
"3723",155317,"University of Kansas",1,0,2009
"3724",155317,"University of Kansas",1,0,2010
"3725",155335,"KANSAS NEWMAN COLLEGE",1,0,1991
"3726",155335,"KANSAS NEWMAN COLLEGE",1,0,1992
"3727",155335,"KANSAS NEWMAN COLLEGE",1,0,1993
"3728",155335,"KANSAS NEWMAN COLLEGE",1,0,1995
"3729",155335,"KANSAS NEWMAN COLLEGE",1,0,1996
"3730",155335,"KANSAS NEWMAN COLLEGE",1,0,1997
"3731",155335,"NEWMAN UNIVERSITY",1,0,1998
"3732",155335,"NEWMAN UNIVERSITY",1,0,1999
"3733",155335,"NEWMAN UNIVERSITY",1,0,2000
"3734",155335,"NEWMAN UNIVERSITY",1,0,2001
"3735",155335,"NEWMAN UNIVERSITY",1,0,2002
"3736",155335,"NEWMAN UNIVERSITY",1,0,2003
"3737",155335,"NEWMAN UNIVERSITY",1,0,2004
"3738",155335,"Newman University",1,0,2005
"3739",155335,"Newman University",1,0,2006
"3740",155335,"Newman University",1,0,2007
"3741",155335,"Newman University",1,0,2008
"3742",155335,"Newman University",1,0,2009
"3743",155335,"Newman University",1,0,2010
"3744",155399,"KANSAS STATE UNIVERSITY OF AGRICULTURE AND APP SCI",1,0,1991
"3745",155399,"KANSAS STATE UNIVERSITY OF AGRICULTURE AND APP SCI",1,0,1992
"3746",155399,"KANSAS STATE UNIVERSITY OF AGRICULTURE AND APP SCI",1,0,1993
"3747",155399,"KANSAS STATE UNIVERSITY OF AGRICULTURE AND APP SCI",1,0,1995
"3748",155399,"KANSAS STATE UNIVERSITY OF AGRICULTURE AND APP SCI",1,0,1996
"3749",155399,"KANSAS STATE UNIVERSITY",1,0,1997
"3750",155399,"KANSAS STATE UNIVERSITY",1,0,1998
"3751",155399,"KANSAS STATE UNIVERSITY",1,0,1999
"3752",155399,"KANSAS STATE UNIVERSITY",1,0,2000
"3753",155399,"KANSAS STATE UNIVERSITY",1,0,2001
"3754",155399,"KANSAS STATE UNIVERSITY",1,0,2002
"3755",155399,"KANSAS STATE UNIVERSITY",1,0,2003
"3756",155399,"KANSAS STATE UNIVERSITY",1,0,2004
"3757",155399,"Kansas State University",1,0,2005
"3758",155399,"Kansas State University",1,0,2006
"3759",155399,"Kansas State University",1,0,2007
"3760",155399,"Kansas State University",1,0,2008
"3761",155399,"Kansas State University",1,0,2009
"3762",155399,"Kansas State University",1,0,2010
"3763",155520,"MID-AMERICA NAZARENE COLLEGE",1,0,1991
"3764",155520,"MID-AMERICA NAZARENE COLLEGE",1,0,1992
"3765",155520,"MID-AMERICA NAZARENE COLLEGE",1,0,1993
"3766",155520,"MIDAMERICA NAZARENE COLLEGE",1,0,1995
"3767",155520,"MIDAMERICA NAZARENE COLLEGE",1,0,1996
"3768",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,1997
"3769",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,1998
"3770",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,1999
"3771",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,2000
"3772",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,2001
"3773",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,2002
"3774",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,2003
"3775",155520,"MIDAMERICA NAZARENE UNIVERSITY",1,0,2004
"3776",155520,"MidAmerica Nazarene University",1,0,2005
"3777",155520,"MidAmerica Nazarene University",1,0,2006
"3778",155520,"MidAmerica Nazarene University",1,0,2007
"3779",155520,"MidAmerica Nazarene University",1,0,2008
"3780",155520,"MidAmerica Nazarene University",1,0,2009
"3781",155520,"MidAmerica Nazarene University",1,0,2010
"3782",155627,"OTTAWA UNIVERSITY",1,0,1991
"3783",155627,"OTTAWA UNIVERSITY",1,0,1992
"3784",155627,"OTTAWA UNIVERSITY",1,0,1993
"3785",155627,"OTTAWA UNIVERSITY",1,0,1995
"3786",155627,"OTTAWA UNIVERSITY",1,0,1996
"3787",155627,"OTTAWA UNIVERSITY",1,0,1997
"3788",155627,"OTTAWA UNIVERSITY",1,0,1998
"3789",155627,"OTTAWA UNIVERSITY",1,0,1999
"3790",155627,"OTTAWA UNIVERSITY",1,0,2000
"3791",155627,"OTTAWA UNIVERSITY",1,0,2001
"3792",155627,"OTTAWA UNIVERSITY",1,0,2002
"3793",155627,"OTTAWA UNIVERSITY",1,0,2003
"3794",155627,"OTTAWA UNIVERSITY",1,0,2004
"3795",155627,"Ottawa University",1,0,2005
"3796",155627,"Ottawa University",1,0,2006
"3797",155627,"Ottawa University",1,0,2007
"3798",155627,"Ottawa University",1,0,2008
"3799",155627,"Ottawa University",1,0,2009
"3800",155627,"Ottawa University-Ottawa",1,0,2010
"3801",155937,"STERLING COLLEGE",1,0,1991
"3802",155937,"STERLING COLLEGE",1,0,1992
"3803",155937,"STERLING COLLEGE",1,0,1993
"3804",155937,"STERLING COLLEGE",1,0,1995
"3805",155937,"STERLING COLLEGE",1,0,1996
"3806",155937,"STERLING COLLEGE",1,0,1997
"3807",155937,"STERLING COLLEGE",1,0,1998
"3808",155937,"STERLING COLLEGE",1,0,1999
"3809",155937,"STERLING COLLEGE",1,0,2000
"3810",155937,"STERLING COLLEGE",1,0,2001
"3811",155937,"STERLING COLLEGE",1,0,2002
"3812",155937,"STERLING COLLEGE",1,0,2003
"3813",155937,"STERLING COLLEGE",1,0,2004
"3814",155937,"Sterling College",1,0,2005
"3815",155937,"Sterling College",1,0,2006
"3816",155937,"Sterling College",1,0,2007
"3817",155937,"Sterling College",1,0,2008
"3818",155937,"Sterling College",1,0,2009
"3819",155937,"Sterling College",1,0,2010
"3820",156213,"ASBURY COLLEGE",1,0,1991
"3821",156213,"ASBURY COLLEGE",1,0,1992
"3822",156213,"ASBURY COLLEGE",1,0,1993
"3823",156213,"ASBURY COLLEGE",1,0,1995
"3824",156213,"ASBURY COLLEGE",1,0,1996
"3825",156213,"ASBURY COLLEGE",1,0,1997
"3826",156213,"ASBURY COLLEGE",1,0,1998
"3827",156213,"ASBURY COLLEGE",1,0,1999
"3828",156213,"ASBURY COLLEGE",1,0,2000
"3829",156213,"ASBURY COLLEGE",1,0,2001
"3830",156213,"ASBURY COLLEGE",1,0,2002
"3831",156213,"ASBURY COLLEGE",1,0,2003
"3832",156213,"ASBURY COLLEGE",1,0,2004
"3833",156213,"Asbury College",1,0,2005
"3834",156213,"Asbury College",1,0,2006
"3835",156213,"Asbury College",1,0,2007
"3836",156213,"Asbury College",1,0,2008
"3837",156213,"Asbury College",1,0,2009
"3838",156213,"Asbury University",1,0,2010
"3839",156286,"BELLARMINE COLLEGE",1,0,1991
"3840",156286,"BELLARMINE COLLEGE",1,0,1992
"3841",156286,"BELLARMINE COLLEGE",1,0,1993
"3842",156286,"BELLARMINE COLLEGE",1,0,1995
"3843",156286,"BELLARMINE COLLEGE",1,0,1996
"3844",156286,"BELLARMINE COLLEGE",1,0,1997
"3845",156286,"BELLARMINE COLLEGE",1,0,1998
"3846",156286,"BELLARMINE COLLEGE",1,0,1999
"3847",156286,"BELLARMINE UNIVERSITY",1,0,2000
"3848",156286,"BELLARMINE UNIVERSITY",1,0,2001
"3849",156286,"BELLARMINE UNIVERSITY",1,0,2002
"3850",156286,"BELLARMINE UNIVERSITY",1,0,2003
"3851",156286,"BELLARMINE UNIVERSITY",1,0,2004
"3852",156286,"Bellarmine University",1,0,2005
"3853",156286,"Bellarmine University",1,0,2006
"3854",156286,"Bellarmine University",1,0,2007
"3855",156286,"Bellarmine University",1,0,2008
"3856",156286,"Bellarmine University",1,0,2009
"3857",156286,"Bellarmine University",1,0,2010
"3858",156295,"BEREA COLLEGE",1,0,1991
"3859",156295,"BEREA COLLEGE",1,0,1992
"3860",156295,"BEREA COLLEGE",1,0,1993
"3861",156295,"BEREA COLLEGE",1,0,1995
"3862",156295,"BEREA COLLEGE",1,0,1996
"3863",156295,"BEREA COLLEGE",1,0,1997
"3864",156295,"BEREA COLLEGE",1,0,1998
"3865",156295,"BEREA COLLEGE",1,0,1999
"3866",156295,"BEREA COLLEGE",1,0,2000
"3867",156295,"BEREA COLLEGE",1,0,2001
"3868",156295,"BEREA COLLEGE",1,0,2002
"3869",156295,"BEREA COLLEGE",1,0,2003
"3870",156295,"BEREA COLLEGE",1,0,2004
"3871",156295,"Berea College",1,0,2005
"3872",156295,"Berea College",1,0,2006
"3873",156295,"Berea College",1,0,2007
"3874",156295,"Berea College",1,0,2008
"3875",156295,"Berea College",1,0,2009
"3876",156295,"Berea College",1,0,2010
"3877",156365,"CAMPBELLSVILLE COLLEGE",1,0,1991
"3878",156365,"CAMPBELLSVILLE COLLEGE",1,0,1992
"3879",156365,"CAMPBELLSVILLE COLLEGE",1,0,1993
"3880",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,1995
"3881",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,1996
"3882",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,1997
"3883",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,1998
"3884",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,1999
"3885",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,2000
"3886",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,2001
"3887",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,2002
"3888",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,2003
"3889",156365,"CAMPBELLSVILLE UNIVERSITY",1,0,2004
"3890",156365,"Campbellsville University",1,0,2005
"3891",156365,"Campbellsville University",1,0,2006
"3892",156365,"Campbellsville University",1,0,2007
"3893",156365,"Campbellsville University",1,0,2008
"3894",156365,"Campbellsville University",1,0,2009
"3895",156365,"Campbellsville University",1,0,2010
"3896",156541,"CUMBERLAND COLLEGE",1,0,1991
"3897",156541,"CUMBERLAND COLLEGE",1,0,1992
"3898",156541,"CUMBERLAND COLLEGE",1,0,1993
"3899",156541,"CUMBERLAND COLLEGE",1,0,1995
"3900",156541,"CUMBERLAND COLLEGE",1,0,1996
"3901",156541,"CUMBERLAND COLLEGE",1,0,1997
"3902",156541,"CUMBERLAND COLLEGE",1,0,1998
"3903",156541,"CUMBERLAND COLLEGE",1,0,1999
"3904",156541,"CUMBERLAND COLLEGE",1,0,2000
"3905",156541,"CUMBERLAND COLLEGE",1,0,2001
"3906",156541,"CUMBERLAND COLLEGE",1,0,2002
"3907",156541,"CUMBERLAND COLLEGE",1,0,2003
"3908",156541,"CUMBERLAND COLLEGE",1,0,2004
"3909",156541,"University of the Cumberlands",1,0,2005
"3910",156541,"University of the Cumberlands",1,0,2006
"3911",156541,"University of the Cumberlands",1,0,2007
"3912",156541,"University of the Cumberlands",1,0,2008
"3913",156541,"University of the Cumberlands",1,0,2009
"3914",156541,"University of the Cumberlands",1,0,2010
"3915",156745,"GEORGETOWN COLLEGE",1,0,1991
"3916",156745,"GEORGETOWN COLLEGE",1,0,1992
"3917",156745,"GEORGETOWN COLLEGE",1,0,1993
"3918",156745,"GEORGETOWN COLLEGE",1,0,1995
"3919",156745,"GEORGETOWN COLLEGE",1,0,1996
"3920",156745,"GEORGETOWN COLLEGE",1,0,1997
"3921",156745,"GEORGETOWN COLLEGE",1,0,1998
"3922",156745,"GEORGETOWN COLLEGE",1,0,1999
"3923",156745,"GEORGETOWN COLLEGE",1,0,2000
"3924",156745,"GEORGETOWN COLLEGE",1,0,2001
"3925",156745,"GEORGETOWN COLLEGE",1,0,2002
"3926",156745,"GEORGETOWN COLLEGE",1,0,2003
"3927",156745,"GEORGETOWN COLLEGE",1,0,2004
"3928",156745,"Georgetown College",1,0,2005
"3929",156745,"Georgetown College",1,0,2006
"3930",156745,"Georgetown College",1,0,2007
"3931",156745,"Georgetown College",1,0,2008
"3932",156745,"Georgetown College",1,0,2009
"3933",156745,"Georgetown College",1,0,2010
"3934",157058,"KENTUCKY STATE UNIVERSITY",1,0,1991
"3935",157058,"KENTUCKY STATE UNIVERSITY",1,0,1992
"3936",157058,"KENTUCKY STATE UNIVERSITY",1,0,1993
"3937",157058,"KENTUCKY STATE UNIVERSITY",1,0,1995
"3938",157058,"KENTUCKY STATE UNIVERSITY",1,0,1996
"3939",157058,"KENTUCKY STATE UNIVERSITY",1,0,1997
"3940",157058,"KENTUCKY STATE UNIVERSITY",1,0,1998
"3941",157058,"KENTUCKY STATE UNIVERSITY",1,0,1999
"3942",157058,"KENTUCKY STATE UNIVERSITY",1,0,2000
"3943",157058,"KENTUCKY STATE UNIVERSITY",1,0,2001
"3944",157058,"KENTUCKY STATE UNIVERSITY",1,0,2002
"3945",157058,"KENTUCKY STATE UNIVERSITY",1,0,2003
"3946",157058,"KENTUCKY STATE UNIVERSITY",1,0,2004
"3947",157058,"Kentucky State University",1,0,2005
"3948",157058,"Kentucky State University",1,0,2006
"3949",157058,"Kentucky State University",1,0,2007
"3950",157058,"Kentucky State University",1,0,2008
"3951",157058,"Kentucky State University",1,0,2009
"3952",157058,"Kentucky State University",1,0,2010
